Channel 0
0.0000000000, 0.5273283124, 2.1139039993, 0.7893193364, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 5
0.0424887873, 0.0000000000, 0.0000000000, 0.0000000000, 0.1442339122, 0.0006856397, 0.2544699609, 0.0000000000
0.0147499815, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1056257561, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3023256660, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0297196470
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0006643012, 0.0000000000, 0.0000000000, 0.0536376312

Channel 6
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.0493555069, 0.4138784111
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.2419015169, 0.0600429662
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4797141850, 0.7106243968, 0.0000000000
0.0000000000, 0.0000000000, 0.1017029583, 0.0000000000, 0.0000000000, 1.0636458397, 0.2577718198, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.3005100489, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4766100943, 1.1555715799, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.8748228550, 0.6755173206, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4423165023, 0.0000000000, 0.0000000000, 0.0000000000

Channel 7
0.0000000000, 0.0531042591, 0.7300994396, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.3099384904, 0.5714986920, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.6060831547, 0.2470907569, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0675562620, 0.7287092805, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.2737027705, 0.6111015677, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0565002598
0.5399595499, 0.2856244147, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0953842700
0.5836793184, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1984238029, 0.0613943115
0.0750675797, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1560433060, 0.0000000000

Channel 8
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0193390083, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1563021541, 0.0079549011, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 9
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4139892161, 1.3774236441, 0.2945872247, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.2277323008, 1.3640643358, 0.1787199080, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.5838741064, 0.9604386091, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.4561893642, 1.8195929527, 0.6122562885, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 1.3401957750, 1.5654666424, 0.1181705743, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 1.7281091213, 1.1021732092, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.1038873494, 1.6914532185, 0.6884518862, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.5102032423, 1.7212816477, 0.5033278465, 0.0000000000, 0.0000000000, 0.0000000000

Channel 10
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0139127914, 0.3679025769, 0.0372289047
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1093646511, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2618173063, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1655893773, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0867921039, 0.5030746460, 0.0000000000, 0.0000000000, 0.0000000000
0.1727846414, 0.0000000000, 0.0000000000, 0.1392445862, 0.1123828515, 0.0000000000, 0.0000000000, 0.0000000000

Channel 11
0.0110142827, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0214423575, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.4279788733, 0.4540245235, 0.3346091509
0.0344678164, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1881867647, 0.4869826436
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1283283234, 0.2636137903, 0.5456032157
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.6803929806, 0.6997099519, 0.5803142786, 0.6648640037
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3516236544, 0.5277979374, 0.6737431288, 0.5478327274
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2017706335, 0.5467640758, 0.3210333884
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.1482331902, 0.4728894234, 0.1768137366

Channel 12
0.0000000000, 0.0000000000, 0.0226161145, 0.0000000000, 0.0537942164, 0.0000000000, 0.0000000000, 0.1552592516
0.0000000000, 0.0000000000, 0.2080124170, 0.1773062497, 0.5542469621, 0.0000000000, 0.0000000000, 0.2139418572
0.0000000000, 0.0000000000, 0.3689998388, 0.2488489896, 0.7026161551, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.1040716916, 0.2767677605, 0.3760049641, 0.0000000000, 0.0000000000, 0.2380189747, 0.0000000000
0.0000000000, 0.2782564461, 0.4359097183, 0.6628131866, 0.0000000000, 0.0000000000, 0.2726712525, 0.0000000000
0.0000000000, 0.4288467169, 0.5807967186, 0.7110975385, 0.0000000000, 0.0000000000, 0.0823299438, 0.0000000000
0.2639674246, 0.5247207880, 0.5702931881, 0.3434312046, 0.0000000000, 0.2296901196, 0.0000000000, 0.0000000000
0.3599592745, 0.7384033799, 1.1780189276, 0.0000000000, 0.0000000000, 0.3287878036, 0.0000000000, 0.0000000000

Channel 13
0.0000000000, 0.0423155613, 0.0000000000, 0.0000000000, 0.0000000000, 1.7781584263, 0.7273598909, 0.0000000000
0.0000000000, 0.0984411091, 0.0000000000, 0.0000000000, 0.4768745601, 1.8258595467, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 1.3748685122, 1.5788505077, 0.0000000000, 0.0000000000
0.0415459312, 0.0000000000, 0.0000000000, 0.0000000000, 1.8543440104, 0.6456073523, 0.0000000000, 0.0000000000
0.1021230668, 0.0000000000, 0.0000000000, 0.3460962176, 1.8397308588, 0.0000000000, 0.0000000000, 0.0000000000
0.0394606479, 0.0000000000, 0.0000000000, 0.8066111803, 1.6405516863, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 1.2653857470, 0.6042925715, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.6873702407, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000

Channel 14
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2317938805, 0.0000000000, 0.0069960747, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0708979443, 0.0000000000, 0.1565750241, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.3750662804, 0.0000000000, 0.0000000000, 0.0117050800, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.4738116562, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.1696730256, 0.0000000000, 0.0514154062, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.3623451591, 0.0000000000, 0.0000000000, 0.1070811972, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.7768838406, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.4746172130, 0.8444688320, 0.0000000000, 0.1542953402, 0.0000000000, 0.0000000000, 0.0000000000

Channel 15
0.0386890173, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0647259280, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.2278334200, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.3736658990, 0.3332253397, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0604885295, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0201927312

